X,Y,objectid,unique_record_id,ga_id,unique_site_id,authority,licence_no,co_located,facility_management_type,facility_infastructure_type,facility_owner,facility_name,state,address,suburb,postcode,operational_status,spatial_confidence,capture_method,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_suburb,gnaf_postcode,gnaf_confidence,gnaf_date_created,gnaf_date_last_modfied,gnaf_date_retired
149.1872342,-21.14368196,3476,WASTQLD783,,QLD00689,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,73 SYDNEY STREET,MACKAY,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162634740,73 SYDNEY STREET,MACKAY,4740,0,20210428,20210804,
152.6971204,-25.53843678,3477,WASTQLD819,,QLD00724,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,323 ALICE STREET,MARYBOROUGH,4650,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162670269,323 ALICE STREET,MARYBOROUGH,4650,1,20121101,20210707,
153.0459042,-27.2127725299999,3478,WASTQLD1148,,QLD01014,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,OFFICEWORKS,OFFICEWORKS,QLD,SHOP 5 743-757 DECEPTION BAY ROAD,ROTHWELL,4022,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162672334,SHOP 5 743-757 DECEPTION BAY ROAD,ROTHWELL,4022,0,20121101,20210707,
150.5133351,-24.4032821399999,3479,WASTQLD104,,QLD00097,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,2-16 GLADSTONE ROAD,BILOELA,4715,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162673503,2-16 GLADSTONE ROAD,BILOELA,4715,1,20210810,20211109,
152.9019466,-27.67792442,3480,WASTQLD1200,,QLD01066,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,1 MAIN STREET,SPRINGFIELD CENTRAL,4300,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162675748,1 MAIN STREET,SPRINGFIELD CENTRAL,4300,1,20210204,20210809,
145.6992519,-16.89662993,3481,WASTQLD1113,,QLD00981,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,15-33 HERITAGE SOUTH STREET,REDLYNCH,4870,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162710384,15-33 HERITAGE SOUTH STREET,REDLYNCH,4870,0,20210810,20210808,
153.1099317,-27.60706419,3482,WASTQLD1327,,QLD01180,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,3215 LOGAN ROAD,UNDERWOOD,4119,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162745888,3215 LOGAN ROAD,UNDERWOOD,4119,0,20121101,20210707,
151.9586335,-27.4584078,3483,WASTQLD608,,QLD00539,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,1 PLAZA CIRCLE,HIGHFIELDS,4352,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162748760,1 PLAZA CIRCLE,HIGHFIELDS,4352,1,20121101,20210707,
153.1716164,-27.6589640199999,3484,WASTQLD766,,QLD00674,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162830358,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,2,20190507,20211109,
153.1716164,-27.6589640199999,3485,WASTQLD767,,QLD00675,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162830358,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,2,20190507,20211109,
153.1716164,-27.6589640199999,3486,WASTQLD1167,,QLD01033,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162830358,3828-3846 PACIFIC HIGHWAY,SHAILER PARK,4128,2,20190507,20211109,
153.0402092,-27.45187139,3487,WASTQLD490,,QLD00435,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,HARVEY NORMAN,HARVEY NORMAN FORTITUDE VALLEY,QLD,UNIT 1 1058 ANN STREET,FORTITUDE VALLEY,4006,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162851919,UNIT 1 1058 ANN STREET,FORTITUDE VALLEY,4006,0,20121101,20210707,
152.9691077,-27.3466552799999,3488,WASTQLD10,,QLD00010,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,700-710 ALBANY CREEK ROAD,ALBANY CREEK,4035,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162878294,700-710 ALBANY CREEK ROAD,ALBANY CREEK,4035,0,20121101,20210813,
153.0842907,-27.5888241599999,3489,WASTQLD1152,,QLD01018,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,22 DAW ROAD,RUNCORN,4113,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162889128,22 DAW ROAD,RUNCORN,4113,0,20121101,20210707,
153.0232377,-27.53113235,3490,WASTQLD873,,QLD00769,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,79 DURACK STREET,MOOROOKA,4105,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162890588,79 DURACK STREET,MOOROOKA,4105,0,20121101,20210707,
152.9495717,-27.4165623,3491,WASTQLD702,,QLD00617,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,1028 SAMFORD ROAD,KEPERRA,4054,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162913963,1028 SAMFORD ROAD,KEPERRA,4054,0,20121101,20210707,
145.6936712,-16.87634867,3492,WASTQLD689,,QLD00604,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,MEDALFIELD PTY LTD,MEDALFIELD KAMERUNGA,QLD,76 LOWER FRESHWATER ROAD,KAMERUNGA,4870,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162941971,76 LOWER FRESHWATER ROAD,KAMERUNGA,4870,1,20150430,20210707,
152.757896,-27.60759094,3493,WASTQLD664,,QLD00581,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,2 THE TERRACE ,NORTH IPSWICH,4305,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162947747,2 THE TERRACE ,NORTH IPSWICH,4305,0,20121101,20210804,
149.1639508,-21.19397299,3494,WASTQLD1019,1149,QLD00906,,,YES,REUSE,REUSE SHOP,MACKAY REGIONAL COUNCIL,MACKAY RESOURCE RECOVERY FACILITY,QLD,42 CRICHTONS ROAD,PAGET,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162952757,42 CRICHTONS ROAD,PAGET,4740,1,20121101,20210813,
149.1639508,-21.19397299,3495,WASTQLD1020,1149,QLD00906,,,YES,DROP-OFF,TRANSFER STATION,MACKAY REGIONAL COUNCIL,PAGET WASTE MANAGEMENT CENTRE,QLD,42 CRICHTONS ROAD,PAGET,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162952757,42 CRICHTONS ROAD,PAGET,4740,1,20121101,20210813,
153.4123471,-28.10897253,3496,WASTQLD220,,QLD00198,,,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,GOLD COAST CITY COUNCIL,REEDY CREEK COMMUNITY WASTE AND RECYCLING CENTRE,QLD,89 HUTCHINSON STREET,BURLEIGH HEADS,4220,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162956512,89 HUTCHINSON STREET,BURLEIGH HEADS,4220,0,20121101,20210803,
153.4123471,-28.10897253,3497,WASTQLD221,,QLD00198,,,YES,DROP-OFF,TRANSFER STATION,GOLD COAST CITY COUNCIL,REEDY CREEK COMMUNITY WASTE AND RECYCLING CENTRE,QLD,89 HUTCHINSON STREET,BURLEIGH HEADS,4220,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162956512,89 HUTCHINSON STREET,BURLEIGH HEADS,4220,0,20121101,20210803,
145.7534155,-16.94435485,3498,WASTQLD207,,QLD00186,,,,DROP-OFF,TRANSFER STATION,JJ'S WASTE & RECYCLING,JJ'S CAIRNS,QLD,379-389 SPENCE STREET,BUNGALOW,4870,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162965031,379-389 SPENCE STREET,BUNGALOW,4870,0,20121101,20210707,
148.1557846,-23.51803675,3499,WASTQLD453,,QLD00400,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,51-57 HOSPITAL ROAD,EMERALD,4720,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162994557,51-57 HOSPITAL ROAD,EMERALD,4720,0,20121101,20210813,
151.9490031,-27.59453975,3500,WASTQLD1310,,QLD01165,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,878-898 RUTHVEN STREET,KEARNEYS SPRING,4350,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD162997315,878-898 RUTHVEN STREET,KEARNEYS SPRING,4350,1,20121101,20210813,
143.2032107,-13.9523201599999,3501,WASTQLD344,,QLD00303,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,COOK SHIRE COUNCIL,COEN LANDFILL,QLD,LOT 1  ,COEN,4892,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163017878,LOT 1  ,COEN,4892,2,20130501,20210813,
152.99682,-27.56911523,3502,WASTQLD27,,QLD00027,,,,DROP-OFF,TRANSFER STATION,VEOLIA,VEOLIA ARCHERFIELD TRANSFER STATION,QLD,600 BEAUFIGHTER AVENUE,ARCHERFIELD,4108,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163028207,600 BEAUFIGHTER AVENUE,ARCHERFIELD,4108,0,20190125,20210707,
153.0793063,-26.4969966699999,3503,WASTQLD1042,,QLD00927,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,1 RIDGEVIEW DRIVE,PEREGIAN SPRINGS,4573,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163064733,1 RIDGEVIEW DRIVE,PEREGIAN SPRINGS,4573,1,20150212,20210707,
152.7935063,-27.61302541,3504,WASTQLD134,,QLD00124,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,THE GOOD GUYS,THE GOOD GUYS,QLD,190-194 BRISBANE ROAD,BOOVAL,4304,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163066442,190-194 BRISBANE ROAD,BOOVAL,4304,1,20121101,20210707,
151.2284164,-23.85471947,3505,WASTQLD249,,QLD00224,,,,DROP-OFF,TRANSFER STATION,SIMS LTD,SIMS GLADSTONE,QLD,13 BENSTED ROAD,CALLEMONDAH,4680,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163098960,13 BENSTED ROAD,CALLEMONDAH,4680,1,20141104,20210707,
153.3021774,-27.8517802699999,3506,WASTQLD1330,,QLD01183,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,1 CITY CENTRE DRIVE,UPPER COOMERA,4209,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163101440,1 CITY CENTRE DRIVE,UPPER COOMERA,4209,0,20121101,20210804,
153.3006508,-27.85140494,3507,WASTQLD1381,,QLD01227,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,2 CITY CENTRE DRIVE,UPPER COOMERA,4209,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163101441,2 CITY CENTRE DRIVE,UPPER COOMERA,4209,1,20141104,20210813,
151.1346474,-23.86822942,3508,WASTQLD1444,1008,QLD01285,,,,DROP-OFF,TRANSFER STATION,GLADSTONE REGIONAL COUNCIL,YARWUN TRANSFER STATION,QLD,21 SPRING VALLEY ROAD,WEST STOWE,4680,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163116984,21 SPRING VALLEY ROAD,WEST STOWE,4680,0,20121101,20210707,
153.0141403,-27.3620116499999,3509,WASTQLD42,,QLD00042,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,59 ALBANY CREEK ROAD,ASPLEY,4034,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163130241,59 ALBANY CREEK ROAD,ASPLEY,4034,0,20121101,20210707,
146.7409497,-19.26332414,3510,WASTQLD906,,QLD00801,,,,DROP-OFF,TRANSFER STATION,JJ'S WASTE & RECYCLING,JJ'S TOWNSVILLE,QLD,630-644 INGHAM ROAD,MOUNT LOUISA,4814,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163138702,630-644 INGHAM ROAD,MOUNT LOUISA,4814,1,20150803,20210707,
153.0827794,-27.56304863,3511,WASTQLD1333,,QLD01186,,,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,OFFICEWORKS,OFFICEWORKS,QLD,2049 LOGAN ROAD,UPPER MOUNT GRAVATT,4122,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163139631,2049 LOGAN ROAD,UPPER MOUNT GRAVATT,4122,0,20170207,20210707,
152.9482177,-27.50680733,3512,WASTQLD699,,QLD00614,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,841 MOGGILL ROAD,KENMORE,4069,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163141089,841 MOGGILL ROAD,KENMORE,4069,0,20121101,20210707,
153.0277423,-27.4684588,3513,WASTQLD167,,QLD00150,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,259 QUEEN STREET,BRISBANE CITY,4000,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163144437,259 QUEEN STREET,BRISBANE CITY,4000,0,20130125,20210707,
153.385307,-28.07730785,3514,WASTQLD1124,,QLD00992,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,19 ROBINA TOWN CENTRE DRIVE,ROBINA,4226,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163145232,19 ROBINA TOWN CENTRE DRIVE,ROBINA,4226,0,20121101,20210813,
152.7029665,-25.53678101,3515,WASTQLD816,,QLD00721,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,280-294 ADELAIDE STREET,MARYBOROUGH,4650,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163157345,280-294 ADELAIDE STREET,MARYBOROUGH,4650,1,20121101,20210707,
151.4311145,-26.9391737399999,3516,WASTQLD93,,QLD00087,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,WESTERN DOWNS REGIONAL COUNCIL,BELL WASTE DISPOSAL FACILITY,QLD,LOT 1 GUM TREE LANE,BELL,4408,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163165172,LOT 1 GUM TREE LANE,BELL,4408,0,20220209,20220209,
150.4730944,-23.46004514,3517,WASTQLD549,,QLD00486,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,ROCKHAMPTON REGIONAL COUNCIL,GRACEMERE WASTE TRANSFER STATION,QLD,74 ALLEN ROAD,GRACEMERE,4702,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163182624,74 ALLEN ROAD,GRACEMERE,4702,0,20201106,20210804,
153.0662456,-27.21877882,3518,WASTQLD1146,,QLD01012,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,HARVEY NORMAN,HARVEY NORMAN,QLD,439-443 ANZAC AVENUE,ROTHWELL,4022,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163210429,439-443 ANZAC AVENUE,ROTHWELL,4022,0,20121101,20210707,
152.9695263,-27.3591234199999,3519,WASTQLD11,,QLD00011,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,5-15 JAGORA DRIVE,ALBANY CREEK,4035,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163216579,5-15 JAGORA DRIVE,ALBANY CREEK,4035,1,20121101,20210813,
153.0134211,-27.4655220299999,3520,WASTQLD1045,,QLD00930,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,61 PETRIE TERRACE,PETRIE TERRACE,4000,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163221161,61 PETRIE TERRACE,PETRIE TERRACE,4000,1,20121101,20210813,
153.0261108,-27.4682769099999,3521,WASTQLD169,,QLD00152,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,226 QUEEN STREET,BRISBANE CITY,4000,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163222763,226 QUEEN STREET,BRISBANE CITY,4000,1,20121101,20210813,
153.0248549,-27.47069106,3522,WASTQLD168,,QLD00151,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,91 QUEEN STREET,BRISBANE CITY,4000,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163222845,91 QUEEN STREET,BRISBANE CITY,4000,1,20201106,20210813,
149.6409293,-26.63471498,3523,WASTQLD668,,QLD00585,,,YES,RECYCLING,OTHER RECYCLING FACILITY,WESTREX SERVICES PTY LTD,WESTREX JACKSON,QLD,40742 WARREGO HIGHWAY,JACKSON,4426,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163268702,40742 WARREGO HIGHWAY,JACKSON,4426,2,20160125,20210813,
146.8169361,-19.31559247,3524,WASTQLD630,,QLD00558,,,YES,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,2-30 LAKESIDE DRIVE,IDALIA,4811,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163282976,2-30 LAKESIDE DRIVE,IDALIA,4811,1,20171103,20210707,
146.8169361,-19.31559247,3525,WASTQLD629,,QLD00558,,,YES,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,2-30 LAKESIDE DRIVE,IDALIA,4811,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163282976,2-30 LAKESIDE DRIVE,IDALIA,4811,1,20171103,20210707,
146.8682866,-19.3432858099999,3526,WASTQLD1231,985,QLD01093,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,TOWNSVILLE CITY COUNCIL,STUART WASTE DISPOSAL,QLD,24 VANTASSEL STREET,STUART,4811,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163286172,24 VANTASSEL STREET,STUART,4811,1,20121101,20210707,
153.0414779,-27.65959616,3527,WASTQLD180,,QLD00161,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,OFFICEWORKS,OFFICEWORKS,QLD,SHOP 3A 48 BROWNS PLAINS ROAD,BROWNS PLAINS,4118,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163293144,SHOP 3A 48 BROWNS PLAINS ROAD,BROWNS PLAINS,4118,0,20121101,20210707,
151.2657769,-27.17975832,3528,WASTQLD406,,QLD00356,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,53 CONDAMINE STREET,DALBY,4405,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163304725,53 CONDAMINE STREET,DALBY,4405,1,20121101,20210707,
151.9311187,-27.51419336,3529,WASTQLD385,,QLD00338,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,TOOWOOMBA REGIONAL COUNCIL,TOOWOOMBA WASTE MANAGEMENT CENTRE,QLD,79-129 HERMITAGE ROAD,CRANLEY,4350,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163309788,79-129 HERMITAGE ROAD,CRANLEY,4350,0,20121101,20210707,
151.9311187,-27.51419336,3530,WASTQLD386,,QLD00338,,,YES,DROP-OFF,TRANSFER STATION,TOOWOOMBA REGIONAL COUNCIL,TOOWOOMBA WASTE MANAGEMENT CENTRE,QLD,79-129 HERMITAGE ROAD,CRANLEY,4350,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163309788,79-129 HERMITAGE ROAD,CRANLEY,4350,0,20121101,20210707,
145.6992519,-16.89662993,3531,WASTQLD1112,,QLD00980,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,COLES,COLES SUPERMARKET,QLD,7-15 LARSEN ROAD,REDLYNCH,4870,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163311722,7-15 LARSEN ROAD,REDLYNCH,4870,1,20170502,20210707,
153.4051385,-28.1063490499999,3532,WASTQLD1114,,QLD00982,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,LOT 10 OLD COACH ROAD,REEDY CREEK,4227,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163315325,LOT 10 OLD COACH ROAD,REEDY CREEK,4227,0,20121101,20210803,
152.964977,-27.07853346,3533,WASTQLD234,,QLD00211,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,1-21 PETTIGREW STREET,CABOOLTURE,4510,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163316066,1-21 PETTIGREW STREET,CABOOLTURE,4510,1,20121101,20210707,
149.152738,-21.1412867299999,3534,WASTQLD778,,QLD00685,,,YES,RECYCLING,GLASS BENEFICIATION FACILITY,AJK CONTRACTING PTY LTD,AJK CONTRACTING - MACKAY,QLD,59 TALTY ROAD,FOULDEN,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163319476,59 TALTY ROAD,FOULDEN,4740,1,20161110,20210707,
149.152738,-21.1412867299999,3535,WASTQLD779,,QLD00685,,,YES,RECYCLING,ORGANICS RECYCLING FACILITY,AJK CONTRACTING PTY LTD,AJK CONTRACTING - MACKAY,QLD,59 TALTY ROAD,FOULDEN,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163319476,59 TALTY ROAD,FOULDEN,4740,1,20161110,20210707,
151.9226944,-27.5827161899999,3536,WASTQLD582,,QLD00515,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,HARVEY NORMAN,HARVEY NORMAN TOOWOOMBA,QLD,9-19 WALTERS DRIVE,HARRISTOWN,4350,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163320925,9-19 WALTERS DRIVE,HARRISTOWN,4350,0,20121101,20210707,
151.6312849,-27.7172590599999,3537,WASTQLD1056,,QLD00940,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,122-128 YANDILLA STREET,PITTSWORTH,4356,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163322266,122-128 YANDILLA STREET,PITTSWORTH,4356,0,20121101,20210707,
146.7588232,-19.27357446,3538,WASTQLD496,,QLD00441,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,ENDEAVOUR FOUNDATION,ENDEAVOUR FOUNDATION,QLD,SHOP 4 95 DUCKWORTH STREET,GARBUTT,4814,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163325647,SHOP 4 95 DUCKWORTH STREET,GARBUTT,4814,0,20121101,20210707,
151.2605944,-27.1857790199999,3539,WASTQLD402,,QLD00353,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,17-67 CUNNINGHAM STREET,DALBY,4405,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163350681,17-67 CUNNINGHAM STREET,DALBY,4405,1,20190125,20211029,
146.6999853,-19.2537781799999,3540,WASTQLD212,,QLD00191,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,16-38 MAIN STREET,BURDELL,4818,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163360953,16-38 MAIN STREET,BURDELL,4818,1,20121101,20210707,
152.9962782,-27.9853481399999,3541,WASTQLD83,,QLD00078,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,125-143 BRISBANE STREET,BEAUDESERT,4285,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD163365509,125-143 BRISBANE STREET,BEAUDESERT,4285,1,20160504,20210707,
152.4554203,-24.81854763,3542,WASTQLD78,,QLD00075,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,699 BARGARA ROAD,BARGARA,4670,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD424840566,699 BARGARA ROAD,BARGARA,4670,1,20121101,20210707,
149.1509623,-21.1749559899999,3543,WASTQLD1184,,QLD01050,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,67 BOUNDARY ROAD,OORALEA,4740,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD424840946,67 BOUNDARY ROAD,OORALEA,4740,1,20121101,20210707,
153.1006386,-27.4062636099999,3544,WASTQLD170,,QLD00153,,,,DROP-OFF,SOFT PLASTICS DROP-OFF FACILITY,WOOLWORTHS,WOOLWORTHS SUPERMARKET,QLD,1 AIRPORT DRIVE,BRISBANE AIRPORT,4008,OPERATIONAL,4,MANUALLY LOCATED – GNAF MATCH,GAQLD424865279,1 AIRPORT DRIVE,BRISBANE AIRPORT,4008,0,20220209,20210707,
